2025-05-27 오후 3:03:12,10,5,48,0.1,
2025-05-27 오후 3:03:16,30,13,49,0.3,
2025-05-27 오후 3:03:18,10,6,50,0.1,
2025-05-27 오후 3:03:19,10,7,51,0.1,
2025-05-27 오후 3:03:21,30,14,52,0.3,
2025-05-27 오후 3:03:24,30,15,53,0.3,
2025-05-27 오후 3:03:25,30,16,54,0.3,
2025-05-27 오후 3:03:28,0,7,55,0,
2025-05-27 오후 3:03:28,0,8,56,0,
2025-05-28 오후 12:01:39,0,1,1,0,
2025-05-28 오후 12:01:45,0,2,2,0,
2025-05-28 오후 12:01:46,0,3,3,0,
2025-05-28 오후 12:01:50,100,1,4,1,
2025-05-28 오후 12:01:51,100,2,5,1,
2025-05-28 오후 12:01:51,100,3,6,1,
2025-05-28 오후 12:01:51,100,4,7,1,
2025-05-28 오후 12:01:52,100,5,8,1,
2025-05-28 오후 12:01:52,100,6,9,1,
2025-05-28 오후 12:01:53,100,7,10,1,
2025-05-28 오후 12:02:09,30,1,11,0.3,
2025-05-28 오후 12:02:20,30,2,12,0.3,
2025-05-28 오후 12:02:23,10,1,13,0.1,
2025-05-28 오후 12:02:24,10,2,14,0.1,
2025-05-28 오후 12:02:26,10,3,15,0.1,
2025-05-28 오후 12:02:45,100,8,16,1,
2025-05-28 오후 12:02:48,100,9,17,1,
2025-05-28 오후 12:02:54,0,4,18,0,
2025-05-28 오후 12:03:01,0,5,19,0,
2025-05-28 오후 12:03:05,10,4,20,0.1,
2025-05-28 오후 12:03:22,100,10,21,1,
2025-05-28 오후 12:03:23,100,11,22,1,
2025-05-28 오후 12:03:32,30,3,23,0.3,
2025-05-28 오후 12:03:32,30,4,24,0.3,
2025-05-28 오후 12:03:42,50,1,25,0.5,
2025-05-28 오후 12:03:54,0,6,26,0,
2025-05-28 오후 3:12:14,100,1,1,1,
2025-05-28 오후 3:13:10,100,2,2,1,
2025-05-28 오후 3:13:32,30,1,3,0.3,
2025-05-28 오후 3:13:45,0,1,4,0,
2025-05-28 오후 3:13:52,10,1,5,0.1,
2025-05-28 오후 3:13:58,50,1,6,0.5,
2025-05-28 오후 3:14:01,50,2,7,0.5,
2025-05-28 오후 3:14:37,50,1,1,0.5,
2025-05-28 오후 3:14:43,50,2,2,0.5,
2025-05-28 오후 3:14:47,10,1,3,0.1,
2025-05-28 오후 3:14:53,30,1,4,0.3,
2025-05-28 오후 3:15:01,100,1,5,1,
2025-05-28 오후 3:15:09,0,1,6,0,
2025-05-28 오후 3:15:14,10,2,7,0.1,
2025-05-28 오후 3:15:18,0,2,8,0,
2025-05-28 오후 3:15:21,10,3,9,0.1,
2025-05-28 오후 3:15:25,100,2,10,1,
2025-05-28 오후 3:15:32,30,2,11,0.3,
2025-05-28 오후 3:15:36,50,3,12,0.5,
2025-05-28 오후 3:15:43,100,3,13,1,
2025-05-28 오후 3:15:50,30,3,14,0.3,
2025-05-28 오후 3:16:05,50,4,15,0.5,
2025-05-29 오전 9:49:53,50,1,1,0.5,
2025-05-29 오전 9:50:00,10,1,2,0.1,
2025-05-29 오전 10:11:16,100,1,1,1,
2025-05-29 오전 10:11:21,30,1,2,0.3,
2025-05-29 오전 10:11:26,50,1,3,0.5,
2025-05-29 오전 10:11:32,10,1,4,0.1,
2025-05-29 오전 10:11:34,0,1,5,0,
2025-05-29 오전 10:11:37,100,2,6,1,
2025-05-29 오전 10:11:40,10,2,7,0.1,
2025-05-29 오전 10:11:44,30,2,8,0.3,
2025-05-29 오전 10:11:49,100,3,9,1,
2025-05-29 오전 10:11:55,50,2,10,0.5,
2025-05-29 오전 10:11:56,30,3,11,0.3,
2025-05-29 오전 10:11:58,50,3,12,0.5,
2025-05-29 오전 10:12:00,100,4,13,1,
2025-05-29 오전 10:12:04,50,4,14,0.5,
2025-05-29 오전 10:12:08,30,4,15,0.3,
2025-05-29 오전 10:12:10,100,5,16,1,
2025-05-29 오전 10:12:14,100,6,17,1,
2025-05-29 오전 10:12:16,50,5,18,0.5,
2025-05-29 오전 10:12:18,100,7,19,1,
2025-05-29 오전 10:12:21,30,5,20,0.3,
2025-05-29 오후 12:00:52,100,1,1,1,
2025-05-29 오후 12:01:03,0,1,2,0,
2025-05-29 오후 12:01:07,0,2,3,0,
2025-05-29 오후 12:01:11,100,2,4,1,
2025-05-29 오후 12:01:20,100,3,5,1,
2025-05-29 오후 12:01:25,30,1,6,0.3,
2025-05-29 오후 12:01:29,30,2,7,0.3,
2025-05-29 오후 12:01:33,30,3,8,0.3,
2025-05-29 오후 12:01:36,0,3,9,0,
2025-05-29 오후 12:01:36,0,4,10,0,
2025-05-29 오후 12:01:39,0,5,11,0,
2025-05-29 오후 12:01:40,50,1,12,0.5,
2025-05-29 오후 12:01:46,10,1,13,0.1,
2025-05-29 오후 12:01:47,10,2,14,0.1,
2025-05-29 오후 12:01:56,100,4,15,1,
2025-05-29 오후 12:02:00,50,2,16,0.5,
2025-05-29 오후 12:02:02,50,3,17,0.5,
2025-05-29 오후 12:02:02,50,4,18,0.5,
2025-05-29 오후 12:02:04,0,6,19,0,
2025-05-29 오후 12:02:05,0,7,20,0,
2025-05-29 오후 12:02:09,10,3,21,0.1,
2025-05-29 오후 12:02:10,10,4,22,0.1,
2025-05-29 오후 12:02:10,10,5,23,0.1,
2025-05-29 오후 12:02:15,0,8,24,0,
2025-05-29 오후 12:02:19,0,9,25,0,
2025-05-29 오후 12:02:22,50,5,26,0.5,
2025-05-29 오후 12:02:25,100,5,27,1,
2025-05-29 오후 12:02:26,100,6,28,1,
2025-05-29 오후 12:02:31,100,7,29,1,
2025-05-29 오후 12:02:36,10,6,30,0.1,
2025-05-29 오후 12:02:38,10,7,31,0.1,
2025-05-29 오후 12:02:40,50,6,32,0.5,
2025-05-29 오후 12:02:42,30,4,33,0.3,
2025-05-29 오후 12:02:44,100,8,34,1,
2025-05-29 오후 12:02:48,100,9,35,1,
2025-05-29 오후 12:02:49,100,10,36,1,
2025-05-29 오후 12:03:16,50,7,37,0.5,
2025-05-29 오후 12:03:17,50,8,38,0.5,
2025-05-29 오후 12:03:17,50,9,39,0.5,
2025-05-29 오후 12:03:19,10,8,40,0.1,
2025-05-29 오후 12:03:25,100,11,41,1,
2025-05-29 오후 12:03:26,100,12,42,1,
2025-05-29 오후 12:03:27,100,13,43,1,
2025-05-29 오후 12:03:28,100,14,44,1,
2025-05-29 오후 12:03:32,50,10,45,0.5,
2025-05-29 오후 12:03:34,0,10,46,0,
2025-05-29 오후 12:03:34,0,11,47,0,
2025-05-29 오후 12:03:35,0,12,48,0,
2025-05-29 오후 12:03:36,0,13,49,0,
2025-05-29 오후 12:03:37,100,15,50,1,
2025-05-29 오후 12:03:37,100,16,51,1,
2025-05-29 오후 12:03:38,100,17,52,1,
2025-05-29 오후 12:03:39,50,11,53,0.5,
2025-05-29 오후 12:03:39,50,12,54,0.5,
2025-05-29 오후 12:03:41,10,9,55,0.1,
2025-05-29 오후 6:11:57,100,1,1,1,
2025-05-29 오후 6:12:06,50,1,2,0.5,
2025-05-29 오후 6:12:24,50,2,3,0.5,
2025-05-29 오후 6:12:47,0,1,1,0,
2025-05-29 오후 6:13:07,100,1,2,1,
2025-05-29 오후 6:13:12,100,2,3,1,
2025-05-29 오후 6:13:14,100,3,4,1,
2025-05-29 오후 6:13:16,100,4,5,1,
2025-05-29 오후 6:13:22,50,1,6,0.5,
2025-05-29 오후 6:13:24,50,2,7,0.5,
2025-05-29 오후 6:13:27,50,3,8,0.5,
2025-05-29 오후 6:13:32,30,1,9,0.3,
2025-05-29 오후 6:13:33,30,2,10,0.3,
2025-05-29 오후 6:13:33,30,3,11,0.3,
2025-05-29 오후 6:13:36,30,4,12,0.3,
2025-05-29 오후 6:13:38,30,5,13,0.3,
2025-05-29 오후 6:13:39,30,6,14,0.3,
2025-05-29 오후 6:13:43,10,1,15,0.1,
2025-05-29 오후 6:13:45,10,2,16,0.1,
2025-05-29 오후 6:13:52,100,5,17,1,
2025-05-29 오후 6:13:54,0,2,18,0,
2025-05-29 오후 6:14:14,30,7,19,0.3,
2025-05-29 오후 6:14:23,100,6,20,1,
2025-05-29 오후 6:14:26,50,4,21,0.5,
2025-05-29 오후 6:14:31,30,8,22,0.3,
2025-05-29 오후 6:14:34,30,9,23,0.3,
2025-05-29 오후 6:14:36,10,3,24,0.1,
2025-05-29 오후 6:14:39,30,10,25,0.3,
2025-05-30 오후 12:09:37,50,1,1,0.5,
2025-05-30 오후 12:09:44,100,1,2,1,
2025-05-30 오후 12:09:47,100,2,3,1,
2025-05-30 오후 12:09:48,100,3,4,1,
2025-05-30 오후 12:09:50,100,4,5,1,
2025-05-30 오후 12:09:53,10,1,6,0.1,
2025-05-30 오후 12:09:58,30,1,7,0.3,
2025-05-30 오후 12:10:02,0,1,8,0,
2025-05-30 오후 12:10:11,10,2,9,0.1,
2025-05-30 오후 12:10:15,30,2,10,0.3,
2025-05-30 오후 12:10:17,30,3,11,0.3,
2025-05-30 오후 12:10:22,10,3,12,0.1,
2025-05-30 오후 12:10:38,30,4,13,0.3,
2025-05-30 오후 12:10:40,30,5,14,0.3,
2025-05-30 오후 12:10:48,100,5,15,1,
2025-05-30 오후 12:10:50,100,6,16,1,
2025-05-30 오후 12:10:51,100,7,17,1,
2025-05-30 오후 12:10:54,50,2,18,0.5,
2025-05-30 오후 12:10:56,100,8,19,1,
2025-05-30 오후 12:11:01,50,3,20,0.5,
